BUCKET,DATE,LOG_RET,PRICE,LOG_RET_MPOR,RET_MPOR,EWMA_VOL,EWMA_MEAN,deval,MARGIN_LONG,MARGIN_SHORT,BREACH,COLOR,SIZE
1,2006-09-22,-0.0135031914102929,3825,0.007610586530817728,0.007639620653319357,0.015716555984766175,0.0015671368255100043,0.39481079398854135,0.048943617813629096,0.04270900055298798,FALSE,black,0.5
2,2006-09-21,0.00517197946270133,3877,0.013241787670730927,0.013329848405645661,0.016002759358173364,0.002071325349068406,0.7241852803883387,0.04917999091603744,0.04293101547035108,FALSE,black,0.5
3,2006-09-20,0.0159417984784093,3857,0.012796066553822039,0.012878286536623262,0.016468568842030726,0.0018903596352498387,0.6863151781089777,0.04927031931903798,0.04300532609621799,FALSE,black,0.5
1,2006-09-19,-0.0078719902703797,3796,-7.899934578070797e-4,-7.896814951302566e-4,0.01596239961324724,0.0013084588655492004,-0.1330782030347507,0.0494027583293996,0.04312348993102062,FALSE,black,0.5
2,2006-09-18,0.00472625834579244,3826,0.005766726334917271,0.005783385909568839,0.016095211275784293,0.0015858725800675269,0.26639615021214386,0.0497250916194667,0.043423398797098514,FALSE,black,0.5
3,2006-09-15,0.00235573846678018,3808,0.00472759357793372,0.004738786279683271,0.016590746894206466,0.0014095851441637607,0.20631911143933865,0.050009488571527316,0.043673070016579815,FALSE,black,0.5
1,2006-09-14,-0.00131527047765535,3799,0.01404927018359174,0.014148424986652364,0.016294668426144392,0.0013784717353913056,0.8079018385692517,0.050334961087535046,0.04446385971413731,FALSE,black,0.5
2,2006-09-13,0.00368712558880889,3804,0.01376411353916562,0.013859275053304865,0.0163825054985502,0.001402489939274219,0.7813030993271727,0.0503978748185496,0.044530387714682686,FALSE,black,0.5
3,2006-09-12,0.0116774150724382,3790,0.013013063728325879,0.0130981021117349,0.016906587033398496,0.0012394415637310985,0.718043989290151,0.05049479748766448,0.044608650854680174,FALSE,black,0.5
1,2006-09-11,-0.00160042712208147,3746,-0.00824143970842304,-0.008207572147206799,0.016366848647195394,8.264630699379108e-4,-0.571896769096007,0.05065953430163898,0.04476079719524502,FALSE,black,0.5
2,2006-09-08,0.00293607577796915,3752,-0.01743769415957767,-0.01728653745416453,0.016481709052248463,8.869031744351781e-4,-1.1652190502049646,0.05091247981191186,0.045001378091042134,FALSE,black,0.5
3,2006-09-07,-0.00957708836431072,3741,-0.026640108980355848,-0.026288391462779837,0.01706104623642514,7.624820272594555e-4,-1.7366329406440495,0.05084418768612959,0.04492835951276323,FALSE,black,0.5
1,2006-09-06,-0.0107966815732361,3777,-0.012366951458835079,-0.012290794979079478,0.016629960083556473,0.0012691807335584694,-0.8482062240491128,0.05027551593721521,0.044409490719379816,FALSE,black,0.5
2,2006-09-05,-0.00626633904280903,3818,0.0020975361649462803,0.0020997375328084544,0.016415018496271565,0.0016893981017448076,0.02497038466914477,0.05040867092029724,0.044540265301497954,FALSE,black,0.5
3,2006-09-04,0.00469606915721005,3842,0.0044345970678657505,0.004444444444444473,0.0164791133754558,0.001978062140068643,0.15241517296242107,0.05073972015177756,0.0448327502534164,FALSE,black,0.5
1,2006-09-01,0.00366780605054526,3824,0.00288071431372817,0.0028848675583530436,0.01677264884315016,0.0018597136837150388,0.060738171093681334,0.05106452040422082,0.04513149129580234,FALSE,black,0.5
2,2006-08-31,-0.00392927813988956,3810,-0.0013114755978107288,-0.001310615989515096,0.016749339827408723,0.0016792987065016576,-0.18464043614938114,0.05139897022000132,0.04544695090218947,FALSE,black,0.5
3,2006-08-30,0.00314218640307247,3825,0.009720291954667351,0.009767687434002026,0.016794298402624204,0.0018748911720472704,0.4776497396018957,0.05175358065249311,0.045761235833405724,FALSE,black,0.5
1,2006-08-29,-5.24383860993639e-4,3813,0.006314148838962943,0.0063341250989708,0.017117804084379094,0.0018410102005030355,0.26732492232427413,0.052018355537908734,0.046005397462311186,FALSE,black,0.5
2,2006-08-28,0.00710248941258852,3815,0.012661736026516312,0.012742235200424723,0.017107630090173603,0.0018472846835212021,0.6553287026703654,0.05231336955706122,0.046285269778701,FALSE,black,0.5
3,2006-08-25,-2.63956712631938e-4,3788,-0.0028996988816567077,-0.0028954988154777928,0.01704917968280631,0.0015767557187489872,-0.2676199042351036,0.052457676767565575,0.04640682297702417,FALSE,black,0.5
1,2006-08-24,0.00582320332655973,3789,0.001849161800198,0.0018508725542041304,0.017423724916154675,0.0016563529291523742,0.010653741800525703,0.0528105823244411,0.04673213187678347,FALSE,black,0.5
